,path,emotion
5540,data/training\Actor_26\26_01_01_01_shawl_disgust.wav,NEGATIVE
5541,data/training\Actor_26\26_01_01_01_sheep_disgust.wav,NEGATIVE
5542,data/training\Actor_26\26_01_01_01_shirt_disgust.wav,NEGATIVE
5543,data/training\Actor_26\26_01_01_01_should_disgust.wav,NEGATIVE
5544,data/training\Actor_26\26_01_01_01_should_noise_disgust.wav,NEGATIVE
5545,data/training\Actor_26\26_01_01_01_shout_disgust.wav,NEGATIVE
5546,data/training\Actor_26\26_01_01_01_size_disgust.wav,NEGATIVE
5547,data/training\Actor_26\26_01_01_01_soap_disgust.wav,NEGATIVE
5548,data/training\Actor_26\26_01_01_01_soup_disgust.wav,NEGATIVE
5549,data/training\Actor_26\26_01_01_01_sour_disgust.wav,NEGATIVE
5550,data/training\Actor_26\26_01_01_01_south_disgust.wav,NEGATIVE
5551,data/training\Actor_26\26_01_01_01_sub_disgust.wav,NEGATIVE
5552,data/training\Actor_26\26_01_01_01_such_disgust.wav,NEGATIVE
5553,data/training\Actor_26\26_01_01_01_sure_disgust.wav,NEGATIVE
5554,data/training\Actor_26\26_01_01_01_take_disgust.wav,NEGATIVE
5555,data/training\Actor_26\26_01_01_01_talk_disgust.wav,NEGATIVE
5556,data/training\Actor_26\26_01_01_01_tape_disgust.wav,NEGATIVE
5557,data/training\Actor_26\26_01_01_01_team_disgust.wav,NEGATIVE
5558,data/training\Actor_26\26_01_01_01_tell_disgust.wav,NEGATIVE
5559,data/training\Actor_26\26_01_01_01_thin_disgust.wav,NEGATIVE
5560,data/training\Actor_26\26_01_01_01_third_disgust.wav,NEGATIVE
5561,data/training\Actor_26\26_01_01_01_thought_disgust.wav,NEGATIVE
5562,data/training\Actor_26\26_01_01_01_thumb_disgust.wav,NEGATIVE
5563,data/training\Actor_26\26_01_01_01_time_disgust.wav,NEGATIVE
5564,data/training\Actor_26\26_01_01_01_tip_disgust.wav,NEGATIVE
5565,data/training\Actor_26\26_01_01_01_tip_noise_disgust.wav,NEGATIVE
5566,data/training\Actor_26\26_01_01_01_tire_disgust.wav,NEGATIVE
5567,data/training\Actor_26\26_01_01_01_ton_disgust.wav,NEGATIVE
5568,data/training\Actor_26\26_01_01_01_ton_noise_disgust.wav,NEGATIVE
5569,data/training\Actor_26\26_01_01_01_tool_disgust.wav,NEGATIVE
5570,data/training\Actor_26\26_01_01_01_tough_disgust.wav,NEGATIVE
5571,data/training\Actor_26\26_01_01_01_turn_disgust.wav,NEGATIVE
5572,data/training\Actor_26\26_01_01_01_vine_disgust.wav,NEGATIVE
5573,data/training\Actor_26\26_01_01_01_voice_disgust.wav,NEGATIVE
5574,data/training\Actor_26\26_01_01_01_void_disgust.wav,NEGATIVE
5575,data/training\Actor_26\26_01_01_01_vote_disgust.wav,NEGATIVE
5576,data/training\Actor_26\26_01_01_01_wag_disgust.wav,NEGATIVE
5577,data/training\Actor_26\26_01_01_01_walk_disgust.wav,NEGATIVE
5578,data/training\Actor_26\26_01_01_01_walk_noise_disgust.wav,NEGATIVE
5579,data/training\Actor_26\26_01_01_01_wash_disgust.wav,NEGATIVE
5580,data/training\Actor_26\26_01_01_01_week_disgust.wav,NEGATIVE
5581,data/training\Actor_26\26_01_01_01_week_noise_disgust.wav,NEGATIVE
5582,data/training\Actor_26\26_01_01_01_wheat_disgust.wav,NEGATIVE
5583,data/training\Actor_26\26_01_01_01_when_disgust.wav,NEGATIVE
5584,data/training\Actor_26\26_01_01_01_which_disgust.wav,NEGATIVE
5585,data/training\Actor_26\26_01_01_01_whip_disgust.wav,NEGATIVE
5586,data/training\Actor_26\26_01_01_01_white_disgust.wav,NEGATIVE
5587,data/training\Actor_26\26_01_01_01_white_noise_disgust.wav,NEGATIVE
5588,data/training\Actor_26\26_01_01_01_wife_disgust.wav,NEGATIVE
5589,data/training\Actor_26\26_01_01_01_wire_disgust.wav,NEGATIVE
5590,data/training\Actor_26\26_01_01_01_witch_disgust.wav,NEGATIVE
5591,data/training\Actor_26\26_01_01_01_yearn_disgust.wav,NEGATIVE
5592,data/training\Actor_26\26_01_01_01_yes_disgust.wav,NEGATIVE
5593,data/training\Actor_26\26_01_01_01_young_disgust.wav,NEGATIVE
5594,data/training\Actor_26\26_01_01_01_youth_disgust.wav,NEGATIVE
5595,data/training\Actor_01\01_01_01_01_dogs-sitting_ps.wav,POSITIVE
5596,data/training\Actor_01\01_01_01_01_kids-talking_ps.wav,POSITIVE
5597,data/training\Actor_01\01_01_01_02_dogs-sitting_ps.wav,POSITIVE
5598,data/training\Actor_01\01_01_01_02_kids-talking_ps.wav,POSITIVE
5599,data/training\Actor_01\01_01_02_01_dogs-sitting_ps.wav,POSITIVE
5600,data/training\Actor_01\01_01_02_01_kids-talking_ps.wav,POSITIVE
5601,data/training\Actor_01\01_01_02_02_dogs-sitting_ps.wav,POSITIVE
5602,data/training\Actor_01\01_01_02_02_kids-talking_ps.wav,POSITIVE
5603,data/training\Actor_02\02_01_01_01_dogs-sitting_ps.wav,POSITIVE
5604,data/training\Actor_02\02_01_01_01_kids-talking_ps.wav,POSITIVE
5605,data/training\Actor_02\02_01_01_02_dogs-sitting_noise_ps.wav,POSITIVE
5606,data/training\Actor_02\02_01_01_02_dogs-sitting_ps.wav,POSITIVE
5607,data/training\Actor_02\02_01_01_02_kids-talking_ps.wav,POSITIVE
5608,data/training\Actor_02\02_01_02_01_dogs-sitting_ps.wav,POSITIVE
5609,data/training\Actor_02\02_01_02_01_kids-talking_ps.wav,POSITIVE
5610,data/training\Actor_02\02_01_02_02_dogs-sitting_ps.wav,POSITIVE
5611,data/training\Actor_02\02_01_02_02_kids-talking_ps.wav,POSITIVE
5612,data/training\Actor_03\03_01_01_01_dogs-sitting_ps.wav,POSITIVE
5613,data/training\Actor_03\03_01_01_01_kids-talking_ps.wav,POSITIVE
5614,data/training\Actor_03\03_01_01_02_dogs-sitting_ps.wav,POSITIVE
5615,data/training\Actor_03\03_01_01_02_kids-talking_ps.wav,POSITIVE
5616,data/training\Actor_03\03_01_02_01_dogs-sitting_ps.wav,POSITIVE
5617,data/training\Actor_03\03_01_02_01_kids-talking_ps.wav,POSITIVE
5618,data/training\Actor_03\03_01_02_02_dogs-sitting_ps.wav,POSITIVE
5619,data/training\Actor_03\03_01_02_02_kids-talking_ps.wav,POSITIVE
5620,data/training\Actor_04\04_01_01_01_dogs-sitting_ps.wav,POSITIVE
5621,data/training\Actor_04\04_01_01_01_kids-talking_ps.wav,POSITIVE
5622,data/training\Actor_04\04_01_01_02_dogs-sitting_noise_ps.wav,POSITIVE
5623,data/training\Actor_04\04_01_01_02_dogs-sitting_ps.wav,POSITIVE
5624,data/training\Actor_04\04_01_01_02_kids-talking_ps.wav,POSITIVE
5625,data/training\Actor_04\04_01_02_01_dogs-sitting_ps.wav,POSITIVE
5626,data/training\Actor_04\04_01_02_01_kids-talking_ps.wav,POSITIVE
5627,data/training\Actor_04\04_01_02_02_dogs-sitting_ps.wav,POSITIVE
5628,data/training\Actor_04\04_01_02_02_kids-talking_ps.wav,POSITIVE
5629,data/training\Actor_05\05_01_01_01_dogs-sitting_ps.wav,POSITIVE
5630,data/training\Actor_05\05_01_01_01_kids-talking_ps.wav,POSITIVE
5631,data/training\Actor_05\05_01_01_02_dogs-sitting_ps.wav,POSITIVE
5632,data/training\Actor_05\05_01_01_02_kids-talking_ps.wav,POSITIVE
5633,data/training\Actor_05\05_01_02_01_dogs-sitting_ps.wav,POSITIVE
5634,data/training\Actor_05\05_01_02_01_kids-talking_ps.wav,POSITIVE
5635,data/training\Actor_05\05_01_02_02_dogs-sitting_ps.wav,POSITIVE
5636,data/training\Actor_05\05_01_02_02_kids-talking_noise_ps.wav,POSITIVE
5637,data/training\Actor_05\05_01_02_02_kids-talking_ps.wav,POSITIVE
5638,data/training\Actor_06\06_01_01_01_dogs-sitting_ps.wav,POSITIVE
5639,data/training\Actor_06\06_01_01_01_kids-talking_ps.wav,POSITIVE
5640,data/training\Actor_06\06_01_01_02_dogs-sitting_ps.wav,POSITIVE
5641,data/training\Actor_06\06_01_01_02_kids-talking_noise_ps.wav,POSITIVE
5642,data/training\Actor_06\06_01_01_02_kids-talking_ps.wav,POSITIVE
5643,data/training\Actor_06\06_01_02_01_dogs-sitting_ps.wav,POSITIVE
5644,data/training\Actor_06\06_01_02_01_kids-talking_ps.wav,POSITIVE
5645,data/training\Actor_06\06_01_02_02_dogs-sitting_ps.wav,POSITIVE
5646,data/training\Actor_06\06_01_02_02_kids-talking_ps.wav,POSITIVE
5647,data/training\Actor_07\07_01_01_01_dogs-sitting_noise_ps.wav,POSITIVE
5648,data/training\Actor_07\07_01_01_01_dogs-sitting_ps.wav,POSITIVE
5649,data/training\Actor_07\07_01_01_01_kids-talking_noise_ps.wav,POSITIVE
5650,data/training\Actor_07\07_01_01_01_kids-talking_ps.wav,POSITIVE
5651,data/training\Actor_07\07_01_01_02_dogs-sitting_ps.wav,POSITIVE
5652,data/training\Actor_07\07_01_01_02_kids-talking_ps.wav,POSITIVE
5653,data/training\Actor_07\07_01_02_01_dogs-sitting_ps.wav,POSITIVE
5654,data/training\Actor_07\07_01_02_01_kids-talking_ps.wav,POSITIVE
5655,data/training\Actor_07\07_01_02_02_dogs-sitting_ps.wav,POSITIVE
5656,data/training\Actor_07\07_01_02_02_kids-talking_ps.wav,POSITIVE
5657,data/training\Actor_08\08_01_01_01_dogs-sitting_ps.wav,POSITIVE
5658,data/training\Actor_08\08_01_01_01_kids-talking_ps.wav,POSITIVE
5659,data/training\Actor_08\08_01_01_02_dogs-sitting_noise_ps.wav,POSITIVE
5660,data/training\Actor_08\08_01_01_02_dogs-sitting_ps.wav,POSITIVE
5661,data/training\Actor_08\08_01_01_02_kids-talking_ps.wav,POSITIVE
5662,data/training\Actor_08\08_01_02_01_dogs-sitting_ps.wav,POSITIVE
5663,data/training\Actor_08\08_01_02_01_kids-talking_ps.wav,POSITIVE
5664,data/training\Actor_08\08_01_02_02_dogs-sitting_ps.wav,POSITIVE
5665,data/training\Actor_08\08_01_02_02_kids-talking_ps.wav,POSITIVE
5666,data/training\Actor_09\09_01_01_01_dogs-sitting_ps.wav,POSITIVE
5667,data/training\Actor_09\09_01_01_01_kids-talking_ps.wav,POSITIVE
5668,data/training\Actor_09\09_01_01_02_dogs-sitting_ps.wav,POSITIVE
5669,data/training\Actor_09\09_01_01_02_kids-talking_ps.wav,POSITIVE
5670,data/training\Actor_09\09_01_02_01_dogs-sitting_ps.wav,POSITIVE
5671,data/training\Actor_09\09_01_02_01_kids-talking_ps.wav,POSITIVE
5672,data/training\Actor_09\09_01_02_02_dogs-sitting_ps.wav,POSITIVE
5673,data/training\Actor_09\09_01_02_02_kids-talking_ps.wav,POSITIVE
5674,data/training\Actor_10\10_01_01_01_dogs-sitting_ps.wav,POSITIVE
5675,data/training\Actor_10\10_01_01_01_kids-talking_ps.wav,POSITIVE
5676,data/training\Actor_10\10_01_01_02_dogs-sitting_ps.wav,POSITIVE
5677,data/training\Actor_10\10_01_01_02_kids-talking_ps.wav,POSITIVE
5678,data/training\Actor_10\10_01_02_01_dogs-sitting_ps.wav,POSITIVE
5679,data/training\Actor_10\10_01_02_01_kids-talking_ps.wav,POSITIVE
5680,data/training\Actor_10\10_01_02_02_dogs-sitting_ps.wav,POSITIVE
5681,data/training\Actor_10\10_01_02_02_kids-talking_ps.wav,POSITIVE
5682,data/training\Actor_11\11_01_01_01_dogs-sitting_noise_ps.wav,POSITIVE
5683,data/training\Actor_11\11_01_01_01_dogs-sitting_ps.wav,POSITIVE
5684,data/training\Actor_11\11_01_01_01_kids-talking_noise_ps.wav,POSITIVE
5685,data/training\Actor_11\11_01_01_01_kids-talking_ps.wav,POSITIVE
5686,data/training\Actor_11\11_01_01_02_dogs-sitting_ps.wav,POSITIVE
5687,data/training\Actor_11\11_01_01_02_kids-talking_ps.wav,POSITIVE
5688,data/training\Actor_11\11_01_02_01_dogs-sitting_ps.wav,POSITIVE
5689,data/training\Actor_11\11_01_02_01_kids-talking_ps.wav,POSITIVE
5690,data/training\Actor_11\11_01_02_02_dogs-sitting_ps.wav,POSITIVE
5691,data/training\Actor_11\11_01_02_02_kids-talking_ps.wav,POSITIVE
5692,data/training\Actor_12\12_01_01_01_dogs-sitting_ps.wav,POSITIVE
5693,data/training\Actor_12\12_01_01_01_kids-talking_ps.wav,POSITIVE
5694,data/training\Actor_12\12_01_01_02_dogs-sitting_ps.wav,POSITIVE
5695,data/training\Actor_12\12_01_01_02_kids-talking_ps.wav,POSITIVE
5696,data/training\Actor_12\12_01_02_01_dogs-sitting_ps.wav,POSITIVE
5697,data/training\Actor_12\12_01_02_01_kids-talking_noise_ps.wav,POSITIVE
5698,data/training\Actor_12\12_01_02_01_kids-talking_ps.wav,POSITIVE
5699,data/training\Actor_12\12_01_02_02_dogs-sitting_ps.wav,POSITIVE
5700,data/training\Actor_12\12_01_02_02_kids-talking_ps.wav,POSITIVE
5701,data/training\Actor_13\13_01_01_01_dogs-sitting_ps.wav,POSITIVE
5702,data/training\Actor_13\13_01_01_01_kids-talking_ps.wav,POSITIVE
5703,data/training\Actor_13\13_01_01_02_dogs-sitting_ps.wav,POSITIVE
5704,data/training\Actor_13\13_01_01_02_kids-talking_ps.wav,POSITIVE
5705,data/training\Actor_13\13_01_02_01_dogs-sitting_ps.wav,POSITIVE
5706,data/training\Actor_13\13_01_02_01_kids-talking_ps.wav,POSITIVE
5707,data/training\Actor_13\13_01_02_02_dogs-sitting_ps.wav,POSITIVE
5708,data/training\Actor_13\13_01_02_02_kids-talking_ps.wav,POSITIVE
5709,data/training\Actor_18\18_01_01_01_dogs-sitting_ps.wav,POSITIVE
5710,data/training\Actor_18\18_01_01_01_kids-talking_noise_ps.wav,POSITIVE
5711,data/training\Actor_18\18_01_01_01_kids-talking_ps.wav,POSITIVE
5712,data/training\Actor_18\18_01_01_02_dogs-sitting_ps.wav,POSITIVE
5713,data/training\Actor_18\18_01_01_02_kids-talking_ps.wav,POSITIVE
5714,data/training\Actor_18\18_01_02_01_dogs-sitting_noise_ps.wav,POSITIVE
5715,data/training\Actor_18\18_01_02_01_dogs-sitting_ps.wav,POSITIVE
5716,data/training\Actor_18\18_01_02_01_kids-talking_ps.wav,POSITIVE
5717,data/training\Actor_18\18_01_02_02_dogs-sitting_ps.wav,POSITIVE
5718,data/training\Actor_18\18_01_02_02_kids-talking_ps.wav,POSITIVE
5719,data/training\Actor_19\19_01_01_01_dogs-sitting_ps.wav,POSITIVE
5720,data/training\Actor_19\19_01_01_01_kids-talking_ps.wav,POSITIVE
5721,data/training\Actor_19\19_01_01_02_dogs-sitting_ps.wav,POSITIVE
5722,data/training\Actor_19\19_01_01_02_kids-talking_ps.wav,POSITIVE
5723,data/training\Actor_19\19_01_02_01_dogs-sitting_ps.wav,POSITIVE
5724,data/training\Actor_19\19_01_02_01_kids-talking_ps.wav,POSITIVE
5725,data/training\Actor_19\19_01_02_02_dogs-sitting_ps.wav,POSITIVE
5726,data/training\Actor_19\19_01_02_02_kids-talking_ps.wav,POSITIVE
5727,data/training\Actor_20\20_01_01_01_dogs-sitting_ps.wav,POSITIVE
5728,data/training\Actor_20\20_01_01_01_kids-talking_ps.wav,POSITIVE
5729,data/training\Actor_20\20_01_01_02_dogs-sitting_noise_ps.wav,POSITIVE
5730,data/training\Actor_20\20_01_01_02_dogs-sitting_ps.wav,POSITIVE
5731,data/training\Actor_20\20_01_01_02_kids-talking_noise_ps.wav,POSITIVE
5732,data/training\Actor_20\20_01_01_02_kids-talking_ps.wav,POSITIVE
5733,data/training\Actor_20\20_01_02_01_dogs-sitting_ps.wav,POSITIVE
5734,data/training\Actor_20\20_01_02_01_kids-talking_ps.wav,POSITIVE
5735,data/training\Actor_20\20_01_02_02_dogs-sitting_ps.wav,POSITIVE
5736,data/training\Actor_20\20_01_02_02_kids-talking_ps.wav,POSITIVE
5737,data/training\Actor_21\21_01_01_01_dogs-sitting_ps.wav,POSITIVE
5738,data/training\Actor_21\21_01_01_01_kids-talking_ps.wav,POSITIVE
5739,data/training\Actor_21\21_01_01_02_dogs-sitting_ps.wav,POSITIVE
5740,data/training\Actor_21\21_01_01_02_kids-talking_ps.wav,POSITIVE
5741,data/training\Actor_21\21_01_02_01_dogs-sitting_ps.wav,POSITIVE
5742,data/training\Actor_21\21_01_02_01_kids-talking_ps.wav,POSITIVE
5743,data/training\Actor_21\21_01_02_02_dogs-sitting_ps.wav,POSITIVE
5744,data/training\Actor_21\21_01_02_02_kids-talking_ps.wav,POSITIVE
5745,data/training\Actor_22\22_01_01_01_dogs-sitting_ps.wav,POSITIVE
5746,data/training\Actor_22\22_01_01_01_kids-talking_ps.wav,POSITIVE
5747,data/training\Actor_22\22_01_01_02_dogs-sitting_ps.wav,POSITIVE
5748,data/training\Actor_22\22_01_01_02_kids-talking_ps.wav,POSITIVE
5749,data/training\Actor_22\22_01_02_01_dogs-sitting_noise_ps.wav,POSITIVE
5750,data/training\Actor_22\22_01_02_01_dogs-sitting_ps.wav,POSITIVE
5751,data/training\Actor_22\22_01_02_01_kids-talking_ps.wav,POSITIVE
5752,data/training\Actor_22\22_01_02_02_dogs-sitting_ps.wav,POSITIVE
5753,data/training\Actor_22\22_01_02_02_kids-talking_ps.wav,POSITIVE
5754,data/training\Actor_23\23_01_01_01_dogs-sitting_ps.wav,POSITIVE
5755,data/training\Actor_23\23_01_01_01_kids-talking_noise_ps.wav,POSITIVE
5756,data/training\Actor_23\23_01_01_01_kids-talking_ps.wav,POSITIVE
5757,data/training\Actor_23\23_01_01_02_dogs-sitting_ps.wav,POSITIVE
5758,data/training\Actor_23\23_01_01_02_kids-talking_ps.wav,POSITIVE
5759,data/training\Actor_23\23_01_02_01_dogs-sitting_ps.wav,POSITIVE
5760,data/training\Actor_23\23_01_02_01_kids-talking_ps.wav,POSITIVE
5761,data/training\Actor_23\23_01_02_02_dogs-sitting_noise_ps.wav,POSITIVE
5762,data/training\Actor_23\23_01_02_02_dogs-sitting_ps.wav,POSITIVE
5763,data/training\Actor_23\23_01_02_02_kids-talking_ps.wav,POSITIVE
5764,data/training\Actor_24\24_01_01_01_dogs-sitting_ps.wav,POSITIVE
5765,data/training\Actor_24\24_01_01_01_kids-talking_ps.wav,POSITIVE
5766,data/training\Actor_24\24_01_01_02_dogs-sitting_noise_ps.wav,POSITIVE
5767,data/training\Actor_24\24_01_01_02_dogs-sitting_ps.wav,POSITIVE
5768,data/training\Actor_24\24_01_01_02_kids-talking_ps.wav,POSITIVE
5769,data/training\Actor_24\24_01_02_01_dogs-sitting_noise_ps.wav,POSITIVE
5770,data/training\Actor_24\24_01_02_01_dogs-sitting_ps.wav,POSITIVE
5771,data/training\Actor_24\24_01_02_01_kids-talking_ps.wav,POSITIVE
5772,data/training\Actor_24\24_01_02_02_dogs-sitting_ps.wav,POSITIVE
5773,data/training\Actor_24\24_01_02_02_kids-talking_ps.wav,POSITIVE
5774,data/training\Actor_25\25_01_01_01_fat_ps.wav,POSITIVE
5775,data/training\Actor_25\25_01_01_01_fit_ps.wav,POSITIVE
5776,data/training\Actor_25\25_01_01_01_five_ps.wav,POSITIVE
5777,data/training\Actor_25\25_01_01_01_food_ps.wav,POSITIVE
5778,data/training\Actor_25\25_01_01_01_gap_ps.wav,POSITIVE
5779,data/training\Actor_25\25_01_01_01_gas_ps.wav,POSITIVE
5780,data/training\Actor_25\25_01_01_01_gaze_ps.wav,POSITIVE
5781,data/training\Actor_25\25_01_01_01_germ_ps.wav,POSITIVE
5782,data/training\Actor_25\25_01_01_01_get_ps.wav,POSITIVE
5783,data/training\Actor_25\25_01_01_01_gin_noise_ps.wav,POSITIVE
5784,data/training\Actor_25\25_01_01_01_gin_ps.wav,POSITIVE
5785,data/training\Actor_25\25_01_01_01_goal_noise_ps.wav,POSITIVE
5786,data/training\Actor_25\25_01_01_01_goal_ps.wav,POSITIVE
5787,data/training\Actor_25\25_01_01_01_good_ps.wav,POSITIVE
5788,data/training\Actor_25\25_01_01_01_goose_ps.wav,POSITIVE
5789,data/training\Actor_25\25_01_01_01_gun_ps.wav,POSITIVE
5790,data/training\Actor_25\25_01_01_01_half_ps.wav,POSITIVE
5791,data/training\Actor_25\25_01_01_01_hall_ps.wav,POSITIVE
5792,data/training\Actor_25\25_01_01_01_hash_ps.wav,POSITIVE
5793,data/training\Actor_25\25_01_01_01_hate_ps.wav,POSITIVE
5794,data/training\Actor_25\25_01_01_01_have_ps.wav,POSITIVE
5795,data/training\Actor_25\25_01_01_01_haze_ps.wav,POSITIVE
5796,data/training\Actor_25\25_01_01_01_hire_ps.wav,POSITIVE
5797,data/training\Actor_25\25_01_01_01_hit_ps.wav,POSITIVE
5798,data/training\Actor_25\25_01_01_01_hole_noise_ps.wav,POSITIVE
5799,data/training\Actor_25\25_01_01_01_hole_ps.wav,POSITIVE
5800,data/training\Actor_25\25_01_01_01_home_ps.wav,POSITIVE
5801,data/training\Actor_25\25_01_01_01_hurl_ps.wav,POSITIVE
5802,data/training\Actor_25\25_01_01_01_hush_noise_ps.wav,POSITIVE
5803,data/training\Actor_25\25_01_01_01_hush_ps.wav,POSITIVE
5804,data/training\Actor_25\25_01_01_01_jail_ps.wav,POSITIVE
5805,data/training\Actor_25\25_01_01_01_jar_ps.wav,POSITIVE
5806,data/training\Actor_25\25_01_01_01_join_ps.wav,POSITIVE
5807,data/training\Actor_25\25_01_01_01_judge_ps.wav,POSITIVE
5808,data/training\Actor_25\25_01_01_01_jug_ps.wav,POSITIVE
5809,data/training\Actor_25\25_01_01_01_juice_ps.wav,POSITIVE
5810,data/training\Actor_25\25_01_01_01_keen_noise_ps.wav,POSITIVE
5811,data/training\Actor_25\25_01_01_01_keen_ps.wav,POSITIVE
5812,data/training\Actor_25\25_01_01_01_keep_ps.wav,POSITIVE
5813,data/training\Actor_25\25_01_01_01_keg_ps.wav,POSITIVE
5814,data/training\Actor_25\25_01_01_01_kick_noise_ps.wav,POSITIVE
5815,data/training\Actor_25\25_01_01_01_kick_ps.wav,POSITIVE
5816,data/training\Actor_25\25_01_01_01_kill_noise_ps.wav,POSITIVE
5817,data/training\Actor_25\25_01_01_01_kill_ps.wav,POSITIVE
5818,data/training\Actor_25\25_01_01_01_king_ps.wav,POSITIVE
5819,data/training\Actor_25\25_01_01_01_kite_ps.wav,POSITIVE
5820,data/training\Actor_25\25_01_01_01_knock_ps.wav,POSITIVE
5821,data/training\Actor_25\25_01_01_01_late_ps.wav,POSITIVE
5822,data/training\Actor_25\25_01_01_01_laud_noise_ps.wav,POSITIVE
5823,data/training\Actor_25\25_01_01_01_laud_ps.wav,POSITIVE
5824,data/training\Actor_25\25_01_01_01_lean_ps.wav,POSITIVE
5825,data/training\Actor_25\25_01_01_01_learn_ps.wav,POSITIVE
5826,data/training\Actor_25\25_01_01_01_lease_ps.wav,POSITIVE
5827,data/training\Actor_25\25_01_01_01_lid_ps.wav,POSITIVE
5828,data/training\Actor_25\25_01_01_01_life_ps.wav,POSITIVE
5829,data/training\Actor_25\25_01_01_01_limb_ps.wav,POSITIVE
5830,data/training\Actor_25\25_01_01_01_live_ps.wav,POSITIVE
5831,data/training\Actor_25\25_01_01_01_loaf_ps.wav,POSITIVE
5832,data/training\Actor_25\25_01_01_01_long_ps.wav,POSITIVE
5833,data/training\Actor_25\25_01_01_01_lore_ps.wav,POSITIVE
5834,data/training\Actor_25\25_01_01_01_lose_ps.wav,POSITIVE
5835,data/training\Actor_25\25_01_01_01_lot_noise_ps.wav,POSITIVE
5836,data/training\Actor_25\25_01_01_01_lot_ps.wav,POSITIVE
5837,data/training\Actor_25\25_01_01_01_love_ps.wav,POSITIVE
5838,data/training\Actor_25\25_01_01_01_luck_ps.wav,POSITIVE
5839,data/training\Actor_25\25_01_01_01_make_ps.wav,POSITIVE
5840,data/training\Actor_25\25_01_01_01_match_ps.wav,POSITIVE
5841,data/training\Actor_25\25_01_01_01_merge_ps.wav,POSITIVE
5842,data/training\Actor_25\25_01_01_01_mess_ps.wav,POSITIVE
5843,data/training\Actor_25\25_01_01_01_met_ps.wav,POSITIVE
5844,data/training\Actor_25\25_01_01_01_mill_ps.wav,POSITIVE
5845,data/training\Actor_25\25_01_01_01_mob_ps.wav,POSITIVE
5846,data/training\Actor_25\25_01_01_01_mode_ps.wav,POSITIVE
5847,data/training\Actor_25\25_01_01_01_mood_ps.wav,POSITIVE
5848,data/training\Actor_25\25_01_01_01_moon_ps.wav,POSITIVE
5849,data/training\Actor_25\25_01_01_01_mop_ps.wav,POSITIVE
5850,data/training\Actor_25\25_01_01_01_mouse_ps.wav,POSITIVE
5851,data/training\Actor_25\25_01_01_01_nag_noise_ps.wav,POSITIVE
5852,data/training\Actor_25\25_01_01_01_nag_ps.wav,POSITIVE
5853,data/training\Actor_25\25_01_01_01_name_ps.wav,POSITIVE
5854,data/training\Actor_25\25_01_01_01_near_ps.wav,POSITIVE
5855,data/training\Actor_25\25_01_01_01_neat_noise_ps.wav,POSITIVE
